,time,X,Y,Z,stad,Profit,TP,LP,Sum,TH
195,00:03.90,30.4765625,-105.375,-41.6331176758,梦,0,0,0,0,0.0
196,00:03.92,30.5,-105.4609375,-41.616027832,梦,0,0,0,0,0.0
197,00:03.94,30.5390625,-105.5,-41.6074829102,梦,0,0,0,0,0.0
198,00:03.96,30.578125,-105.4921875,-41.611907959,梦,0,0,0,0,0.0
199,00:03.98,30.609375,-105.40625,-41.6243896484,梦,0,0,0,0,0.0
200,00:04.0,30.640625,-105.359375,-41.6237792969,梦,0,0,0,0,0.0
201,00:04.2,30.65625,-105.2890625,-41.6185913086,梦,0,0,0,0,0.0
202,00:04.4,30.65625,-105.2421875,-41.6091308594,梦,0,0,0,0,0.0
203,00:04.6,30.625,-105.171875,-41.6086120605,梦,0,0,0,0,0.0
204,00:04.8,30.5859375,-105.1640625,-41.5903625488,梦,0,0,0,0,0.0
205,00:04.10,30.5390625,-105.140625,-41.5856933594,梦,0,0,0,0,0.0
206,00:04.12,30.5078125,-105.0859375,-41.5942993164,梦,0,0,0,0,0.0
207,00:04.14,30.5,-104.96875,-41.637878418,梦,0,0,0,0,0.0
208,00:04.16,30.46875,-104.8984375,-41.6813049316,梦,0,0,0,0,0.0
209,00:04.18,30.3984375,-104.9609375,-41.6819763184,梦,0,0,0,0,0.0
210,00:04.20,30.3203125,-105.109375,-41.6431884766,梦,0,0,0,0,0.0
211,00:04.22,30.265625,-105.28125,-41.5877075195,梦,0,0,0,0,0.0
212,00:04.24,30.25,-105.4296875,-41.5266723633,梦,0,0,0,0,0.0
213,00:04.26,30.2734375,-105.46875,-41.5048828125,梦,0,0,0,0,0.0
214,00:04.28,30.3046875,-105.3671875,-41.544342041,梦,0,0,0,0,0.0
215,00:04.30,30.3125,-105.21875,-41.613861084,梦,0,0,0,0,0.0
216,00:04.32,30.328125,-105.1328125,-41.6665649414,梦,0,0,0,0,0.0
217,00:04.34,30.3515625,-105.1015625,-41.6978759766,梦,0,0,0,0,0.0
218,00:04.36,30.390625,-105.1796875,-41.6721496582,梦,0,0,0,0,0.0
219,00:04.38,30.4921875,-105.265625,-41.6195373535,梦,0,0,0,0,0.0
220,00:04.40,30.578125,-105.296875,-41.5838317871,梦,0,0,0,0,0.0
221,00:04.42,30.6484375,-105.3046875,-41.5615539551,梦,0,0,0,0,0.0
222,00:04.44,30.6875,-105.296875,-41.5659179688,梦,0,0,0,0,0.0
223,00:04.46,30.6640625,-105.265625,-41.596282959,梦,0,0,0,0,0.0
224,00:04.48,30.6484375,-105.3125,-41.6104736328,梦,0,0,0,0,0.0
225,00:04.50,30.6171875,-105.3984375,-41.6145324707,梦,0,0,0,0,0.0
226,00:04.52,30.625,-105.5390625,-41.5939025879,梦,0,0,0,0,0.0
227,00:04.54,30.59375,-105.5703125,-41.6033630371,梦,0,0,0,0,0.0
228,00:04.56,30.5703125,-105.5859375,-41.6124572754,梦,0,0,0,0,0.0
229,00:04.58,30.5234375,-105.5546875,-41.6264648438,梦,0,0,0,0,0.0
230,00:04.60,30.46875,-105.5078125,-41.6404418945,梦,0,0,0,0,0.0
231,00:04.62,30.4296875,-105.4765625,-41.6405334473,梦,0,0,0,0,0.0
232,00:04.64,30.4140625,-105.4453125,-41.6257324219,梦,0,0,0,0,0.0
233,00:04.66,30.453125,-105.46875,-41.5938110352,梦,0,0,0,0,0.0
